Total_Trades,Winning_Trades,Losing_Trades,Win_Rate,Profit_Factor,Average_Win,Average_Loss,Largest_Win,Largest_Loss,Average_Trade_Duration,Total_Net_Profit,Max_Drawdown,Sharpe_Ratio,Sortino_Ratio,Expectancy,Ticker,Timeframe
16,5,11,0.3125,0.31347728965003013,0.8419999999999902,-1.2209090909091045,1.3599999999999568,-3.8500000000000227,1.0,-27.453500000000197,-0.02780349999999453,-1.6217709475043323,-0.3928203346217582,-0.5762500000000124,ONGC,1H
23,8,15,0.34782608695652173,0.20882352941176266,0.8874999999999957,-2.266666666666678,3.0,-4.9500000000000455,1.0,-54.32915000000021,-0.05432915000000502,-1.6700004388981227,-0.4448216533501512,-1.1695652173913131,POWERGRID,1H
13,4,9,0.3076923076923077,0.7860615883306328,6.062499999999943,-3.4277777777777425,12.0,-7.5499999999999545,1.0,-83.33869999999992,-0.08920870000000287,-1.403383896355823,-0.4626680662449304,-0.5076923076923007,RELIANCE,1H
14,2,12,0.14285714285714285,0.020985401459853618,1.1499999999999773,-9.133333333333326,2.0,-26.25,1.0,-203.83144999999996,-0.2038314499999979,-1.73235059115748,-0.39571944232060796,-7.664285714285711,SBILIFE,1H
21,11,10,0.5238095238095238,0.9167948958528738,111.03636363636343,-133.22500000000073,300.09999999999854,-368.1000000000022,1.0,-2187.6091000000097,-2.5718165458125024,-1.1165717449662362,-0.3266135857043795,-5.278571428571879,SHREECEM,1H
25,10,15,0.4,0.21875000000000444,1.085000000000025,-3.306666666666676,2.2000000000000455,-8.299999999999955,1.0,-108.1278499999999,-0.1081278500000044,-2.073392564521056,-0.5776249253630178,-1.5499999999999954,SBIN,1H
23,6,17,0.2608695652173913,0.11097162942505877,3.683333333333394,-11.714705882352893,7.800000000000182,-40.049999999999955,1.0,-308.4147999999989,-0.30841479999999866,-1.5928456580865882,-0.3760940035399749,-7.6978260869564705,SUNPHARMA,1H
15,4,11,0.26666666666666666,0.14938061695409507,7.687500000000114,-18.713636363636354,17.09999999999991,-38.69999999999982,1.0,-463.8682499999994,-0.46386824999999954,-1.9370119573965865,-0.5006361193045615,-11.673333333333296,TCS,1H
24,10,14,0.4166666666666667,0.9861751152073753,5.350000000000011,-3.875,17.90000000000009,-9.600000000000136,1.0,-81.9852499999999,-0.08836470000000554,-1.0493853844758667,-0.37840148047580474,-0.031249999999995264,TATACONSUM,1H
12,7,5,0.5833333333333334,0.5947521865889142,1.4571428571428473,-3.4300000000000184,2.199999999999932,-5.9500000000000455,1.0,-58.509550000000154,-0.05850955000000249,-1.8263958662582136,-0.4600581314256898,-0.5791666666666799,TATAMOTORS,1H
16,6,10,0.375,0.32407407407407296,0.3499999999999967,-0.6479999999999961,0.9200000000000159,-2.1599999999999966,1.0,-14.99726999999998,-0.014997270000007121,-1.6932088050584242,-0.4289128006713895,-0.2737499999999988,TATASTEEL,1H
25,8,17,0.32,0.7383177570093451,7.406249999999972,-4.720588235294104,19.34999999999991,-13.149999999999864,1.0,-165.4017,-0.16540170000000218,-1.5287531348990022,-0.5697986015367562,-0.84,TECHM,1H
16,5,11,0.3125,0.8390739695087516,14.859999999999946,-8.049999999999976,24.0,-19.84999999999991,1.0,-233.3524,-0.25397639999999955,-1.599605653277679,-0.5545796253592585,-0.890625,TITAN,1H
17,8,9,0.47058823529411764,0.880298321939085,44.26249999999982,-44.69444444444465,84.0,-100.95000000000073,1.0,-863.4208500000033,-0.8634208500000096,-1.3887141338505709,-0.418722335018211,-2.832352941176663,ULTRACEMCO,1H
18,10,8,0.5555555555555556,0.2732115677321149,1.7949999999999933,-8.212499999999991,5.75,-27.300000000000068,1.0,-89.21064999999999,-0.09113465000000724,-0.9899793384806496,-0.21141129131750072,-2.6527777777777777,UPL,1H
18,7,11,0.3888888888888889,0.30263157894736503,0.4928571428571412,-1.0363636363636446,1.099999999999966,-2.900000000000034,1.0,-27.802150000000104,-0.027802150000003165,-1.903700624333555,-0.49486749804180186,-0.44166666666667237,WIPRO,1H
15,5,10,0.3333333333333333,0.6950000000000021,1.1120000000000032,-0.8,4.519999999999996,-2.0,1.0,-11.898469999999984,-0.011898470000000088,-0.7941368843647278,-0.3039509784357842,-0.16266666666666557,ZEEL,1H
25,11,14,0.44,0.3496402877697817,13.254545454545388,-29.785714285714352,35.80000000000018,-70.94999999999982,1.0,-755.5408500000017,-0.7625079669844266,-1.7395336021007495,-0.4571033547212766,-10.848000000000065,LTIM,1H
4,1,3,0.25,0.02544247787610818,1.150000000000091,-15.066666666666682,1.150000000000091,-22.200000000000045,1.0,-64.55884999999995,-0.06455885000000125,-2.1879904344035626,-0.6224376537507282,-11.012499999999989,ADANIPORTS,1D
6,4,2,0.6666666666666666,1.2591822591822501,22.712499999999864,-36.075000000000045,38.5,-46.5,1.0,-28.83230000000063,-0.07819507054041909,-0.4000050272849203,-0.13680541557830303,3.1166666666665606,ASIANPAINT,1D
4,2,2,0.5,0.86266094420601,15.075000000000045,-17.475000000000023,16.75,-33.05000000000007,1.0,-18.074699999999954,-0.04117853226171051,-0.4605058646512069,-0.11230727778936433,-1.1999999999999886,AXISBANK,1D
6,2,4,0.3333333333333333,0.4028436018957351,59.5,-73.84999999999991,103.95000000000073,-165.0,1.0,-357.5251999999996,-0.42533052139412436,-1.5850300743983103,-0.5341937680749304,-29.399999999999938,BAJAJ-AUTO,1D
5,3,2,0.6,0.5094854843345794,59.083333333333336,-173.94999999999982,90.94999999999982,-311.9499999999998,1.0,-288.1171499999997,-0.4029676999999938,-0.8629683194437882,-0.223474615042899,-34.129999999999924,BAJFINANCE,1D
3,2,1,0.6666666666666666,5.83439490445869,22.90000000000009,-7.849999999999909,36.90000000000009,-7.849999999999909,1.0,14.809000000000264,-0.014243271623468114,0.3978147137459816,0.4250489003195823,12.650000000000091,BAJAJFINSV,1D
3,0,3,0.0,0.0,0.0,-6.6833333333333185,0.0,-13.5,1.0,-25.376159999999953,-0.0253761599999998,-1.6808446360614542,-0.46635228534185114,,BPCL,1D
5,1,4,0.2,0.12048192771084351,9.5,-19.712499999999977,9.5,-39.200000000000045,1.0,-98.86334999999991,-0.09886334999999963,-1.8882422109518553,-0.568589691694444,-13.869999999999981,BHARTIARTL,1D
2,2,0,1.0,inf,15.400000000000091,0.0,26.75,0.0,1.0,-9.776649999999812,-0.016010699999998906,-0.3920571276654436,-0.3795928885346201,,BRITANNIA,1D
8,5,3,0.625,0.41432291666666693,15.909999999999991,-63.99999999999992,40.0,-159.70000000000005,1.0,-149.10314999999986,-0.16539126624952255,-0.8931368849270591,-0.26981845557265566,-14.056249999999977,CIPLA,1D
4,2,2,0.5,0.585714285714289,1.0250000000000057,-1.75,1.6499999999999773,-3.0,1.0,-8.762399999999989,-0.010015499999994064,-2.17923402924942,-0.731345670255155,-0.36249999999999716,COALINDIA,1D
8,3,5,0.375,0.20896674126090067,45.13333333333352,-129.58999999999997,65.80000000000018,-339.39999999999964,1.0,-634.7827999999993,-0.7076528578135687,-1.55556715327704,-0.47291411996388794,-64.06874999999991,DIVISLAB,1D
7,2,5,0.2857142857142857,0.6324257425742584,12.774999999999977,-8.079999999999973,15.049999999999955,-17.09999999999991,1.0,-40.13949999999991,-0.06220799999999872,-1.3666623945030407,-0.545845074806797,-2.1214285714285586,DRREDDY,1D
10,7,3,0.7,2.275994250119781,33.92857142857143,-34.78333333333345,73.80000000000018,-74.85000000000036,1.0,-1.4599000000003564,-0.10259412058387532,-0.010937491000710273,-0.005260589528867961,13.314999999999964,EICHERMOT,1D
4,2,2,0.5,1.0517492711370224,36.07499999999982,-34.299999999999955,57.04999999999973,-48.69999999999982,1.0,-37.24915000000027,-0.06661668597606842,-0.47310870777835157,-0.176056764034282,0.8874999999999318,GRASIM,1D
2,0,2,0.0,0.0,0.0,-30.59999999999991,0.0,-39.09999999999991,1.0,-77.87719999999982,-0.07787720000000263,-1.6682255064137628,-0.37211236644231155,,HCLTECH,1D
8,3,5,0.375,0.24926166568221958,7.033333333333303,-16.930000000000017,9.099999999999909,-31.850000000000136,1.0,-110.12295000000017,-0.11471583582443334,-2.191576620754421,-0.8002847336650672,-7.943750000000023,HDFCBANK,1D
8,2,6,0.25,0.03921568627451045,1.3500000000000227,-11.475000000000003,2.2000000000000455,-25.700000000000045,1.0,-80.24244999999998,-0.08181845000000612,-2.2325685266065634,-0.711297756057187,-8.268749999999997,HDFCLIFE,1D
3,2,1,0.6666666666666666,0.21957913998169953,6.0,-54.650000000000546,10.0,-54.650000000000546,1.0,-115.28735000000056,-0.11528734999999869,-1.8761538466961705,-0.51840427781099,-14.216666666666848,HEROMOTOCO,1D
3,0,3,0.0,0.0,0.0,-4.299999999999993,0.0,-7.0,1.0,-20.73739999999998,-0.02073739999999816,-2.1545119533827433,-0.5709487107652407,,HINDALCO,1D
3,1,2,0.3333333333333333,0.29497568881685365,9.099999999999909,-15.424999999999955,9.099999999999909,-27.800000000000182,1.0,-48.0088,-0.04800879999999597,-1.522293722896454,-0.35663226133771064,-7.25,HINDUNILVR,1D
4,2,2,0.5,0.22984676882078628,8.625,-37.52499999999998,9.5,-72.90000000000009,1.0,-72.37514999999998,-0.07629695000000355,-0.9778222003272896,-0.20358030200803434,-14.449999999999989,ICICIBANK,1D
2,0,2,0.0,0.0,0.0,-1.6500000000000057,0.0,-2.6000000000000227,1.0,-7.657950000000012,-0.007657949999993434,-2.3020680675074576,-0.6277568242696553,,ITC,1D
2,1,1,0.5,1.5900000000000092,7.9500000000000455,-5.0,7.9500000000000455,-5.0,1.0,-9.942649999999956,-0.012308550000001561,-1.0168265148757438,-0.3616526809208796,1.4750000000000227,INDUSINDBK,1D
4,1,3,0.25,0.06609195402298729,2.2999999999999545,-11.599999999999985,2.2999999999999545,-16.5,1.0,-59.09150000000001,-0.059091499999994995,-2.4256781965493084,-0.7178116660022644,-8.125,INFY,1D
7,5,2,0.7142857142857143,1.7977736549165182,9.690000000000008,-13.474999999999966,22.299999999999955,-13.899999999999977,1.0,-3.6948499999998816,-0.03617981912128185,-0.11116901226460617,-0.060095302237365124,3.0714285714285876,JSWSTEEL,1D
3,2,1,0.6666666666666666,3.473309608540933,24.399999999999977,-14.049999999999955,35.950000000000045,-14.049999999999955,1.0,4.039050000000003,-0.0304185652984859,0.10259725950106467,0.0721368274736381,11.583333333333334,KOTAKBANK,1D
6,2,4,0.3333333333333333,0.40927303949627974,35.75,-43.674999999999955,50.5,-82.0,1.0,-195.61524999999983,-0.22821338652485898,-1.6083635187801215,-0.6070995209754781,-17.19999999999997,LT,1D
7,2,5,0.2857142857142857,0.17768688934333124,19.549999999999955,-44.009999999999856,30.5,-80.15000000000009,1.0,-260.10109999999935,-0.26010109999999986,-2.1506607261838875,-0.7971545339537808,-25.84999999999991,M&M,1D
3,1,2,0.3333333333333333,0.7374912729811518,158.45000000000073,-107.42500000000018,158.45000000000073,-193.20000000000073,1.0,-244.81044999999966,-0.36441937765623234,-0.9605051785065787,-0.306776411423418,-18.79999999999988,MARUTI,1D
2,1,1,0.5,7.210526315789524,6.849999999999966,-0.9499999999999886,6.849999999999966,-0.9499999999999886,1.0,0.7354499999999766,-0.003510049999997136,0.11042692616672695,0.1794268086982177,2.9499999999999886,NTPC,1D
6,2,4,0.3333333333333333,0.3247716894977152,14.224999999999909,-21.899999999999977,20.25,-43.34999999999991,1.0,-113.4528500000001,-0.11345285000000148,-1.9710157364382161,-0.7027516131052701,-9.858333333333348,NESTLEIND,1D
4,3,1,0.75,0.4696969696969692,1.0333333333333314,-6.599999999999994,1.8999999999999773,-6.599999999999994,1.0,-8.94691,-0.009488258630568411,-1.2621109269403596,-0.38092864733695175,-0.875,ONGC,1D
5,3,2,0.6,2.142857142857132,3.749999999999981,-2.625,5.349999999999966,-3.3000000000000114,1.0,0.24524999999994446,-0.008194308379879401,0.031711095538601505,0.01648959369700748,1.1999999999999886,POWERGRID,1D
6,3,3,0.5,0.5668238993710673,12.016666666666652,-21.200000000000045,25.049999999999955,-51.700000000000045,1.0,-63.0650000000002,-0.08372004309966607,-1.0672302220180634,-0.3746671307809047,-4.591666666666697,RELIANCE,1D
5,2,3,0.4,1.0054274084124781,18.524999999999977,-12.28333333333338,20.75,-16.5,1.0,-29.336850000000183,-0.035132899999996886,-0.8256775536932208,-0.3591163031313192,0.03999999999996362,SBILIFE,1D
4,1,3,0.25,0.23529411764705882,339.0,-480.25,339.0,-760.0,1.0,-1625.6157500000002,-1.757111841820509,-1.6445236794128821,-0.5274540638498986,-275.4375,SHREECEM,1D
5,1,4,0.2,0.035523978685612675,1.0,-7.037500000000023,1.0,-11.950000000000045,1.0,-38.55065000000009,-0.03855065000000468,-2.276181417925406,-0.6363813744593456,-5.430000000000018,SBIN,1D
6,0,6,0.0,0.0,0.0,-18.916666666666668,0.0,-53.5,1.0,-149.18005,-0.1491800499999954,-2.336841549117597,-0.7624285355603884,,SUNPHARMA,1D
3,0,3,0.0,0.0,0.0,-46.666666666666664,0.0,-84.0,1.0,-200.83765,-0.20083765000000128,-2.041182602161454,-0.5655557996231987,,TCS,1D
3,0,3,0.0,0.0,0.0,-23.349999999999984,0.0,-27.649999999999864,1.0,-85.31854999999996,-0.08531854999999632,-1.9989824072162539,-0.536676434768279,,TATACONSUM,1D
2,1,1,0.5,0.5051282051282004,9.849999999999909,-19.5,9.849999999999909,-19.5,1.0,-23.553600000000092,-0.02421763914643932,-1.0670247920044034,-0.29389225526194035,-4.8250000000000455,TATAMOTORS,1D
3,1,2,0.3333333333333333,0.5307262569832399,1.9000000000000057,-1.7900000000000063,1.9000000000000057,-2.930000000000007,1.0,-4.218200000000007,-0.00421820000000298,-1.1663764512664236,-0.36978424640788304,-0.5600000000000023,TATASTEEL,1D
6,1,5,0.16666666666666666,0.07822685788787491,12.0,-30.67999999999997,12.0,-54.049999999999955,1.0,-172.00629999999984,-0.17897979647141657,-2.2142765102480086,-0.7096309345169626,-23.566666666666645,TECHM,1D
7,2,5,0.2857142857142857,1.5748829953198193,50.475000000000136,-12.819999999999983,55.80000000000018,-19.84999999999991,1.0,-37.63479999999963,-0.08319286738019414,-0.48419959126718976,-0.37586851432735013,5.264285714285767,TITAN,1D
4,3,1,0.75,3761.0000000547516,62.6833333333337,-0.049999999999272404,159.0,-0.049999999999272404,1.0,53.070000000001784,-0.07322345580314027,0.35230233847022246,3.836372364070675,47.000000000000455,ULTRACEMCO,1D
7,3,4,0.42857142857142855,0.492366412213738,6.44999999999997,-9.825000000000003,9.449999999999932,-16.100000000000023,1.0,-31.6478000000001,-0.04297335000000021,-1.2350477414008045,-0.4095200803499536,-2.8500000000000147,UPL,1D
4,1,3,0.25,0.05185185185185101,0.6999999999999886,-4.5,0.6999999999999886,-9.649999999999977,1.0,-17.503200000000014,-0.01750320000000647,-1.696344102278225,-0.4740911202854749,-3.200000000000003,WIPRO,1D
9,3,6,0.3333333333333333,0.37356585589720004,2.713333333333329,-3.6316666666666655,6.549999999999997,-8.099999999999994,1.0,-17.556030000000007,-0.017556030000007012,-1.3377226457725568,-0.5481531443524965,-1.5166666666666673,ZEEL,1D
5,2,3,0.4,0.21424647500457777,58.5,-182.03333333333345,112.05000000000018,-264.75,1.0,-529.5112000000003,-0.6047917392038019,-1.4563228308651868,-0.41964897768558157,-85.82000000000008,LTIM,1D
